ano,estado,tipo,tipo2,quantidade
2016,ESPÍRITO SANTO,Cédulas - 2a. família,50,953
2016,ESPÍRITO SANTO,Cédulas - 2a. família,100,2333
2016,GOIÁS,Cédulas - 1a. família,2,24
2016,GOIÁS,Cédulas - 2a. família,2,9
2016,GOIÁS,Cédulas - 1a. família,5,400
2016,GOIÁS,Cédulas - 2a. família,5,106
2016,GOIÁS,Cédulas - 1a. família,10,277
2016,GOIÁS,Cédulas - 2a. família,10,98
2016,GOIÁS,Cédulas - em polímero,10,36
2016,GOIÁS,Cédulas - 1a. família,20,470
2016,GOIÁS,Cédulas - 2a. família,20,1086
2016,GOIÁS,Cédulas - 1a. família,50,1706
2016,GOIÁS,Cédulas - 2a. família,50,2257
2016,GOIÁS,Cédulas - 1a. família,100,1356
2016,GOIÁS,Cédulas - 2a. família,100,9566
2016,MARANHÃO,Cédulas - 2a. família,2,2
2016,MARANHÃO,Cédulas - 1a. família,5,4
2016,MARANHÃO,Cédulas - 2a. família,5,25
2016,MARANHÃO,Cédulas - 1a. família,10,16
2016,MARANHÃO,Cédulas - 2a. família,10,76
2016,MARANHÃO,Cédulas - 1a. família,20,35
2016,MARANHÃO,Cédulas - 2a. família,20,1147
2016,MARANHÃO,Cédulas - 1a. família,50,202
2016,MARANHÃO,Cédulas - 2a. família,50,513
2016,MARANHÃO,Cédulas - 1a. família,100,266
2016,MARANHÃO,Cédulas - 2a. família,100,3366
2016,MATO GROSSO,Cédulas - 1a. família,2,5
2016,MATO GROSSO,Cédulas - 2a. família,2,3
2016,MATO GROSSO,Cédulas - 1a. família,5,16
2016,MATO GROSSO,Cédulas - 2a. família,5,34
2016,MATO GROSSO,Cédulas - 1a. família,10,178
2016,MATO GROSSO,Cédulas - 2a. família,10,108
2016,MATO GROSSO,Cédulas - 1a. família,20,269
2016,MATO GROSSO,Cédulas - 2a. família,20,209
2016,MATO GROSSO,Cédulas - 1a. família,50,628
2016,MATO GROSSO,Cédulas - 2a. família,50,740
2016,MATO GROSSO,Cédulas - 1a. família,100,1533
2016,MATO GROSSO,Cédulas - 2a. família,100,2009
2016,MATO GROSSO DO SUL,Cédulas - 1a. família,2,5
2016,MATO GROSSO DO SUL,Cédulas - 1a. família,5,16
2016,MATO GROSSO DO SUL,Cédulas - 2a. família,5,4
2016,MATO GROSSO DO SUL,Cédulas - 1a. família,10,18
2016,MATO GROSSO DO SUL,Cédulas - 2a. família,10,27
2016,MATO GROSSO DO SUL,Cédulas - 1a. família,20,653
2016,MATO GROSSO DO SUL,Cédulas - 2a. família,20,178
2016,MATO GROSSO DO SUL,Cédulas - 1a. família,50,668
2016,MATO GROSSO DO SUL,Cédulas - 2a. família,50,3159
2016,MATO GROSSO DO SUL,Cédulas - 1a. família,100,419
2016,MATO GROSSO DO SUL,Cédulas - 2a. família,100,561
2016,MINAS GERAIS,Cédulas - 1a. família,2,119
2016,MINAS GERAIS,Cédulas - 2a. família,2,152
2016,MINAS GERAIS,Cédulas - 1a. família,5,708
2016,MINAS GERAIS,Cédulas - 2a. família,5,553
2016,MINAS GERAIS,Cédulas - 1a. família,10,2197
2016,MINAS GERAIS,Cédulas - 2a. família,10,1225
2016,MINAS GERAIS,Cédulas - em polímero,10,87
2016,MINAS GERAIS,Cédulas - 1a. família,20,2541
2016,MINAS GERAIS,Cédulas - 2a. família,20,3725
2016,MINAS GERAIS,Cédulas - 2a. família,50,5849
2016,MINAS GERAIS,Cédulas - 1a. família,100,13227
2016,MINAS GERAIS,Cédulas - 2a. família,100,16559
2016,PARÁ,Cédulas - 2a. família,2,1
2016,PARÁ,Cédulas - 1a. família,5,6
2016,PARÁ,Cédulas - 2a. família,5,8
2016,PARÁ,Cédulas - 1a. família,10,16
2016,PARÁ,Cédulas - 2a. família,10,20
2016,PARÁ,Cédulas - 1a. família,20,77
2016,PARÁ,Cédulas - 2a. família,20,1129
2016,PARÁ,Cédulas - 1a. família,50,1266
2016,PARÁ,Cédulas - 2a. família,50,1073
2016,PARÁ,Cédulas - 1a. família,100,435
2016,PARÁ,Cédulas - 2a. família,100,3172
2016,PARAÍBA,Cédulas - 2a. família,2,12
2016,PARAÍBA,Cédulas - 1a. família,5,1
2016,PARAÍBA,Cédulas - 2a. família,5,11
2016,PARAÍBA,Cédulas - 1a. família,10,9
2016,PARAÍBA,Cédulas - 2a. família,10,120
2016,PARAÍBA,Cédulas - 1a. família,20,63
2016,PARAÍBA,Cédulas - 2a. família,20,327
2016,PARAÍBA,Cédulas - 1a. família,50,295
2016,PARAÍBA,Cédulas - 2a. família,50,272
2016,PARAÍBA,Cédulas - 1a. família,100,218
2016,PARAÍBA,Cédulas - 2a. família,100,1422
2016,PARANÁ,Cédulas - 1a. família,2,74
2016,PARANÁ,Cédulas - 2a. família,2,21
2016,PARANÁ,Cédulas - 1a. família,5,149
2016,PARANÁ,Cédulas - 2a. família,5,169
2016,PARANÁ,Cédulas - 1a. família,10,285
2016,PARANÁ,Cédulas - 2a. família,10,79
2016,PARANÁ,Cédulas - em polímero,10,1
2016,PARANÁ,Cédulas - 1a. família,20,1882
2016,PARANÁ,Cédulas - 2a. família,20,1211
2016,PARANÁ,Cédulas - 1a. família,50,4942
2016,PARANÁ,Cédulas - 2a. família,50,3517
2016,PARANÁ,Cédulas - 2a. família,100,11614
2016,PERNAMBUCO,Cédulas - 1a. família,2,11
2016,PERNAMBUCO,Cédulas - 2a. família,2,35
2016,PERNAMBUCO,Cédulas - 1a. família,5,35
2016,PERNAMBUCO,Cédulas - 2a. família,5,236
2016,PERNAMBUCO,Cédulas - 1a. família,10,60
2016,PERNAMBUCO,Cédulas - 2a. família,10,1106
2016,PERNAMBUCO,Cédulas - em polímero,10,4
2016,PERNAMBUCO,Cédulas - 1a. família,20,117
2016,PERNAMBUCO,Cédulas - 2a. família,20,5282
2016,PERNAMBUCO,Cédulas - 1a. família,50,1422
2016,PERNAMBUCO,Cédulas - 2a. família,50,1159
2016,PERNAMBUCO,Cédulas - 1a. família,100,811
2016,PERNAMBUCO,Cédulas - 2a. família,100,4194
2016,PIAUÍ,Cédulas - 2a. família,2,1
2016,PIAUÍ,Cédulas - 1a. família,5,9
2016,PIAUÍ,Cédulas - 2a. família,5,5
2016,PIAUÍ,Cédulas - 1a. família,10,21
2016,PIAUÍ,Cédulas - 2a. família,10,15
2016,PIAUÍ,Cédulas - 1a. família,20,26
2016,PIAUÍ,Cédulas - 2a. família,20,393
2016,PIAUÍ,Cédulas - 1a. família,50,256
2016,PIAUÍ,Cédulas - 2a. família,50,242
2016,PIAUÍ,Cédulas - 1a. família,100,164
2016,PIAUÍ,Cédulas - 2a. família,100,2113
2016,RIO DE JANEIRO,Cédulas - 1a. família,2,26
2016,RIO DE JANEIRO,Cédulas - 2a. família,2,64
2016,RIO DE JANEIRO,Cédulas - 1a. família,5,348
2016,RIO DE JANEIRO,Cédulas - 2a. família,5,789
2016,RIO DE JANEIRO,Cédulas - 1a. família,10,1069
2016,RIO DE JANEIRO,Cédulas - 2a. família,10,219
2016,RIO DE JANEIRO,Cédulas - 1a. família,20,1567
2016,RIO DE JANEIRO,Cédulas - 2a. família,20,4875
2016,RIO DE JANEIRO,Cédulas - 1a. família,50,12275
2016,RIO DE JANEIRO,Cédulas - 2a. família,50,8312
2016,RIO DE JANEIRO,Cédulas - 1a. família,100,15093
2016,RIO DE JANEIRO,Cédulas - 2a. família,100,9312
2016,RIO GRANDE DO NORTE,Cédulas - 1a. família,2,1
2016,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,6
2016,RIO GRANDE DO NORTE,Cédulas - 2a. família,5,13
2016,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,26
2016,RIO GRANDE DO NORTE,Cédulas - 2a. família,10,60
2016,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,34
2016,RIO GRANDE DO NORTE,Cédulas - 2a. família,20,181
2016,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,366
2016,RIO GRANDE DO NORTE,Cédulas - 2a. família,50,362
2016,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,373
2016,RIO GRANDE DO NORTE,Cédulas - 2a. família,100,1083
2016,RIO GRANDE DO SUL,Cédulas - 1a. família,2,161
2016,RIO GRANDE DO SUL,Cédulas - 2a. família,2,40
2016,RIO GRANDE DO SUL,Cédulas - 1a. família,5,509
2016,RIO GRANDE DO SUL,Cédulas - 2a. família,5,334
2016,RIO GRANDE DO SUL,Cédulas - 1a. família,10,719
2016,RIO GRANDE DO SUL,Cédulas - 2a. família,10,452
2016,RIO GRANDE DO SUL,Cédulas - 1a. família,20,612
2016,RIO GRANDE DO SUL,Cédulas - 2a. família,20,2795
2016,RIO GRANDE DO SUL,Cédulas - 1a. família,50,2346
2016,RIO GRANDE DO SUL,Cédulas - 2a. família,50,2269
2016,RIO GRANDE DO SUL,Cédulas - 1a. família,100,5898
2016,RIO GRANDE DO SUL,Cédulas - 2a. família,100,11481
2016,RONDÔNIA,Cédulas - 1a. família,2,6
2016,RONDÔNIA,Cédulas - 1a. família,5,12
2016,RONDÔNIA,Cédulas - 2a. família,5,4
2016,RONDÔNIA,Cédulas - 1a. família,10,20
2016,RONDÔNIA,Cédulas - 2a. família,10,11
2016,RONDÔNIA,Cédulas - 1a. família,20,24
2016,RONDÔNIA,Cédulas - 2a. família,20,453
2016,RONDÔNIA,Cédulas - 1a. família,50,178
2016,RONDÔNIA,Cédulas - 2a. família,50,384
2016,RONDÔNIA,Cédulas - 1a. família,100,197
2016,RONDÔNIA,Cédulas - 2a. família,100,1777
2016,RORAIMA,Cédulas - 2a. família,10,6
2016,RORAIMA,Cédulas - 1a. família,20,1
2016,RORAIMA,Cédulas - 2a. família,20,26
2016,RORAIMA,Cédulas - 1a. família,50,33
2016,RORAIMA,Cédulas - 2a. família,50,12
2016,RORAIMA,Cédulas - 1a. família,100,57
2016,RORAIMA,Cédulas - 2a. família,100,100
2016,SANTA CATARINA,Cédulas - 1a. família,2,8
2016,SANTA CATARINA,Cédulas - 2a. família,2,8
2016,SANTA CATARINA,Cédulas - 1a. família,5,145
2016,SANTA CATARINA,Cédulas - 2a. família,5,106
2016,SANTA CATARINA,Cédulas - 1a. família,10,323
2016,SANTA CATARINA,Cédulas - 2a. família,10,88
2016,SANTA CATARINA,Cédulas - 1a. família,20,2008
2016,SANTA CATARINA,Cédulas - 2a. família,20,1291
2016,SANTA CATARINA,Cédulas - 1a. família,50,2898
2016,SANTA CATARINA,Cédulas - 2a. família,50,1709
2016,SANTA CATARINA,Cédulas - 1a. família,100,3556
2016,SANTA CATARINA,Cédulas - 2a. família,100,9752
2016,SÃO PAULO,Cédulas - 1a. família,2,196
2016,SÃO PAULO,Cédulas - 2a. família,2,320
2016,SÃO PAULO,Cédulas - 1a. família,5,1073
2016,SÃO PAULO,Cédulas - 2a. família,5,1467
2016,SÃO PAULO,Cédulas - 1a. família,10,2111
2016,SÃO PAULO,Cédulas - 2a. família,10,601
2016,SÃO PAULO,Cédulas - em polímero,10,19
2016,SÃO PAULO,Cédulas - 1a. família,20,8259
2016,SÃO PAULO,Cédulas - 2a. família,20,13282
2016,SÃO PAULO,Cédulas - 1a. família,50,22732
2016,SÃO PAULO,Cédulas - 2a. família,50,14225
2016,SÃO PAULO,Cédulas - 1a. família,100,41833
2016,SÃO PAULO,Cédulas - 2a. família,100,48605
2016,SERGIPE,Cédulas - 1a. família,2,1
2016,SERGIPE,Cédulas - 2a. família,2,1
2016,SERGIPE,Cédulas - 1a. família,5,2
2016,SERGIPE,Cédulas - 2a. família,5,106
2016,SERGIPE,Cédulas - 1a. família,10,11
2016,SERGIPE,Cédulas - 2a. família,10,800
2016,SERGIPE,Cédulas - 1a. família,20,9
2016,SERGIPE,Cédulas - 2a. família,20,563
2016,SERGIPE,Cédulas - 1a. família,50,448
2016,SERGIPE,Cédulas - 2a. família,50,389
2016,SERGIPE,Cédulas - 1a. família,100,130
2016,SERGIPE,Cédulas - 2a. família,100,830
2016,TOCANTINS,Cédulas - 1a. família,2,1
2016,TOCANTINS,Cédulas - 2a. família,2,1
2016,TOCANTINS,Cédulas - 1a. família,5,13
2016,TOCANTINS,Cédulas - 2a. família,5,6
2016,TOCANTINS,Cédulas - 1a. família,10,31
2016,TOCANTINS,Cédulas - 2a. família,10,1
2016,TOCANTINS,Cédulas - 1a. família,20,48
2016,TOCANTINS,Cédulas - 2a. família,20,61
2016,TOCANTINS,Cédulas - 1a. família,50,133
2016,TOCANTINS,Cédulas - 2a. família,50,291
2016,TOCANTINS,Cédulas - 1a. família,100,102
2016,TOCANTINS,Cédulas - 2a. família,100,588
2017,ACRE,Cédulas - 2a. família,2,1
2017,ACRE,Cédulas - 2a. família,20,7
2017,ACRE,Cédulas - 1a. família,50,6
2017,ACRE,Cédulas - 2a. família,50,8
2017,ACRE,Cédulas - 1a. família,100,10
2017,ACRE,Cédulas - 2a. família,100,110
2017,ALAGOAS,Cédulas - 1a. família,2,1
2017,ALAGOAS,Cédulas - 2a. família,2,2
2017,ALAGOAS,Cédulas - 1a. família,5,3
2017,ALAGOAS,Cédulas - 2a. família,5,5
2017,ALAGOAS,Cédulas - 1a. família,10,5
2017,ALAGOAS,Cédulas - 2a. família,10,23
2017,ALAGOAS,Cédulas - 1a. família,20,5
2017,ALAGOAS,Cédulas - 2a. família,20,180
2017,ALAGOAS,Cédulas - 1a. família,50,71
2017,ALAGOAS,Cédulas - 2a. família,50,52
2017,ALAGOAS,Cédulas - 1a. família,100,42
2017,ALAGOAS,Cédulas - 2a. família,100,478
2017,AMAPÁ,Cédulas - 1a. família,2,2
2017,AMAPÁ,Cédulas - 1a. família,5,2
2017,AMAPÁ,Cédulas - 2a. família,5,3
2017,AMAPÁ,Cédulas - 1a. família,10,220
2017,AMAPÁ,Cédulas - 2a. família,10,6
2017,AMAPÁ,Cédulas - 2a. família,20,26
2017,AMAPÁ,Cédulas - 1a. família,50,476
2017,AMAPÁ,Cédulas - 2a. família,50,45
2017,AMAPÁ,Cédulas - 1a. família,100,14
2017,AMAPÁ,Cédulas - 2a. família,100,177
2017,AMAZONAS,Cédulas - 1a. família,2,3
2017,AMAZONAS,Cédulas - 2a. família,2,2
2017,AMAZONAS,Cédulas - 1a. família,5,2
2017,AMAZONAS,Cédulas - 2a. família,5,1
2017,AMAZONAS,Cédulas - 1a. família,10,6
2017,AMAZONAS,Cédulas - 2a. família,10,11
2017,AMAZONAS,Cédulas - 1a. família,20,4
2017,AMAZONAS,Cédulas - 2a. família,20,130
2017,AMAZONAS,Cédulas - 1a. família,50,215
2017,AMAZONAS,Cédulas - 2a. família,50,279
2017,AMAZONAS,Cédulas - 1a. família,100,249
2017,AMAZONAS,Cédulas - 2a. família,100,353
2017,BAHIA,Cédulas - 1a. família,2,23
2017,BAHIA,Cédulas - 2a. família,2,18
2017,BAHIA,Cédulas - 1a. família,5,13
2017,BAHIA,Cédulas - 2a. família,5,207
2017,BAHIA,Cédulas - 1a. família,10,87
2017,BAHIA,Cédulas - 2a. família,10,338
2017,BAHIA,Cédulas - 1a. família,20,167
2017,BAHIA,Cédulas - 2a. família,20,1586
2017,BAHIA,Cédulas - 1a. família,50,1138
2017,BAHIA,Cédulas - 1a. família,100,714
2017,BAHIA,Cédulas - 2a. família,100,3155
2017,CEARÁ,Cédulas - 1a. família,2,28
2017,CEARÁ,Cédulas - 2a. família,2,8
2017,CEARÁ,Cédulas - 1a. família,5,15
2017,CEARÁ,Cédulas - 2a. família,5,37
2017,CEARÁ,Cédulas - 1a. família,10,29
2017,CEARÁ,Cédulas - 2a. família,10,79
2017,CEARÁ,Cédulas - 1a. família,20,32
2017,CEARÁ,Cédulas - 2a. família,20,834
2017,CEARÁ,Cédulas - 1a. família,50,478
2017,CEARÁ,Cédulas - 2a. família,50,552
2017,CEARÁ,Cédulas - 1a. família,100,144
2017,CEARÁ,Cédulas - 2a. família,100,1391
2017,DISTRITO FEDERAL,Cédulas - 1a. família,2,10
2017,DISTRITO FEDERAL,Cédulas - 2a. família,2,2
2017,DISTRITO FEDERAL,Cédulas - 1a. família,5,27
2017,DISTRITO FEDERAL,Cédulas - 2a. família,5,11
2017,DISTRITO FEDERAL,Cédulas - 1a. família,10,29
2017,DISTRITO FEDERAL,Cédulas - 2a. família,10,23
2017,DISTRITO FEDERAL,Cédulas - em polímero,10,1
2017,DISTRITO FEDERAL,Cédulas - 1a. família,20,100
2017,DISTRITO FEDERAL,Cédulas - 2a. família,20,485
2017,DISTRITO FEDERAL,Cédulas - 1a. família,50,296
2017,DISTRITO FEDERAL,Cédulas - 2a. família,50,260
2017,DISTRITO FEDERAL,Cédulas - 1a. família,100,992
2017,ESPÍRITO SANTO,Cédulas - 1a. família,2,4
2017,ESPÍRITO SANTO,Cédulas - 2a. família,2,3
2017,ESPÍRITO SANTO,Cédulas - 1a. família,5,44
2017,ESPÍRITO SANTO,Cédulas - 2a. família,5,17
2017,ESPÍRITO SANTO,Cédulas - 1a. família,10,35
2017,ESPÍRITO SANTO,Cédulas - 2a. família,10,20
2017,ESPÍRITO SANTO,Cédulas - 1a. família,20,29
2017,ESPÍRITO SANTO,Cédulas - 2a. família,20,312
2017,ESPÍRITO SANTO,Cédulas - 1a. família,50,241
2017,ESPÍRITO SANTO,Cédulas - 2a. família,50,238
2017,ESPÍRITO SANTO,Cédulas - 1a. família,100,506
2017,ESPÍRITO SANTO,Cédulas - 2a. família,100,1232
2017,GOIÁS,Cédulas - 1a. família,2,20
2017,GOIÁS,Cédulas - 2a. família,2,5
2017,GOIÁS,Cédulas - 1a. família,5,45
2017,GOIÁS,Cédulas - 2a. família,5,26
2017,GOIÁS,Cédulas - 1a. família,10,72
2017,GOIÁS,Cédulas - 2a. família,10,62
2017,GOIÁS,Cédulas - 1a. família,20,93
2017,GOIÁS,Cédulas - 2a. família,20,546
2017,GOIÁS,Cédulas - 1a. família,50,684
2017,GOIÁS,Cédulas - 2a. família,50,906
2017,GOIÁS,Cédulas - 1a. família,100,596
2017,GOIÁS,Cédulas - 2a. família,100,3894
2017,MARANHÃO,Cédulas - 1a. família,2,1
2017,MARANHÃO,Cédulas - 2a. família,2,1
2017,MARANHÃO,Cédulas - 1a. família,5,2
2017,MARANHÃO,Cédulas - 2a. família,5,3
2017,MARANHÃO,Cédulas - 1a. família,10,4
2017,MARANHÃO,Cédulas - 2a. família,10,17
2017,MARANHÃO,Cédulas - 1a. família,20,6
2017,MARANHÃO,Cédulas - 2a. família,20,495
2017,MARANHÃO,Cédulas - 1a. família,50,110
2017,MARANHÃO,Cédulas - 2a. família,50,230
2017,MARANHÃO,Cédulas - 1a. família,100,37
2017,MARANHÃO,Cédulas - 2a. família,100,686
2017,MATO GROSSO,Cédulas - 2a. família,2,3
2017,MATO GROSSO,Cédulas - 1a. família,5,8
2017,MATO GROSSO,Cédulas - 2a. família,5,4
2017,MATO GROSSO,Cédulas - 1a. família,10,7
2017,MATO GROSSO,Cédulas - 2a. família,10,38
2017,MATO GROSSO,Cédulas - 1a. família,20,68
2017,MATO GROSSO,Cédulas - 2a. família,20,72
2017,MATO GROSSO,Cédulas - 1a. família,50,254
2017,MATO GROSSO,Cédulas - 2a. família,50,309
2017,MATO GROSSO,Cédulas - 1a. família,100,110
2017,MATO GROSSO,Cédulas - 2a. família,100,907
2017,MATO GROSSO DO SUL,Cédulas - 1a. família,5,7
2017,MATO GROSSO DO SUL,Cédulas - 2a. família,5,4
2017,MATO GROSSO DO SUL,Cédulas - 1a. família,10,14
2017,MATO GROSSO DO SUL,Cédulas - 2a. família,10,34
2017,MATO GROSSO DO SUL,Cédulas - 1a. família,20,54
2017,MATO GROSSO DO SUL,Cédulas - 2a. família,20,109
2017,MATO GROSSO DO SUL,Cédulas - 1a. família,50,154
2017,MATO GROSSO DO SUL,Cédulas - 2a. família,50,242
2017,MATO GROSSO DO SUL,Cédulas - 1a. família,100,369
2017,MATO GROSSO DO SUL,Cédulas - 2a. família,100,162
2017,MINAS GERAIS,Cédulas - 1a. família,2,1961
2017,MINAS GERAIS,Cédulas - 2a. família,2,37
2017,MINAS GERAIS,Cédulas - 1a. família,5,916
2017,MINAS GERAIS,Cédulas - 2a. família,5,219
2017,MINAS GERAIS,Cédulas - 1a. família,10,357
2017,MINAS GERAIS,Cédulas - 2a. família,10,1094
2017,MINAS GERAIS,Cédulas - em polímero,10,45
2017,MINAS GERAIS,Cédulas - 1a. família,20,282
2017,MINAS GERAIS,Cédulas - 2a. família,20,1908
2017,MINAS GERAIS,Cédulas - 2a. família,50,1837
2017,MINAS GERAIS,Cédulas - 1a. família,100,6326
2017,MINAS GERAIS,Cédulas - 2a. família,100,8396
2017,PARÁ,Cédulas - 1a. família,2,17
2017,PARÁ,Cédulas - 2a. família,2,1
2017,PARÁ,Cédulas - 1a. família,5,3
2017,PARÁ,Cédulas - 2a. família,5,9
2017,PARÁ,Cédulas - 1a. família,10,15
2017,PARÁ,Cédulas - 2a. família,10,30
2017,PARÁ,Cédulas - 1a. família,20,7
2017,PARÁ,Cédulas - 2a. família,20,570
2017,PARÁ,Cédulas - 1a. família,50,339
2017,PARÁ,Cédulas - 2a. família,50,232
2017,PARÁ,Cédulas - 1a. família,100,109
2017,PARÁ,Cédulas - 2a. família,100,821
2017,PARAÍBA,Cédulas - 2a. família,2,2
2017,PARAÍBA,Cédulas - 1a. família,5,2
2017,PARAÍBA,Cédulas - 2a. família,5,6
2017,PARAÍBA,Cédulas - 1a. família,10,2
2017,PARAÍBA,Cédulas - 2a. família,10,30
2017,PARAÍBA,Cédulas - 1a. família,20,8
2017,PARAÍBA,Cédulas - 2a. família,20,102
2017,PARAÍBA,Cédulas - 1a. família,50,50
2017,PARAÍBA,Cédulas - 2a. família,50,73
2017,PARAÍBA,Cédulas - 1a. família,100,65
2017,PARAÍBA,Cédulas - 2a. família,100,619
2017,PARANÁ,Cédulas - 1a. família,2,31
2017,PARANÁ,Cédulas - 2a. família,2,11
2017,PARANÁ,Cédulas - 1a. família,5,93
2017,PARANÁ,Cédulas - 2a. família,5,49
2017,PARANÁ,Cédulas - 1a. família,10,133
2017,PARANÁ,Cédulas - 2a. família,10,134
2017,PARANÁ,Cédulas - 1a. família,20,250
2017,PARANÁ,Cédulas - 2a. família,20,612
2017,PARANÁ,Cédulas - 1a. família,50,3333
2017,PARANÁ,Cédulas - 2a. família,50,1859
2017,PARANÁ,Cédulas - 1a. família,100,4745
2017,PARANÁ,Cédulas - 2a. família,100,5519
2017,PERNAMBUCO,Cédulas - 1a. família,2,2
2017,PERNAMBUCO,Cédulas - 2a. família,2,23
2017,PERNAMBUCO,Cédulas - 1a. família,5,21
2017,PERNAMBUCO,Cédulas - 2a. família,5,115
2017,PERNAMBUCO,Cédulas - 1a. família,10,19
2017,PERNAMBUCO,Cédulas - 2a. família,10,1057
2017,PERNAMBUCO,Cédulas - 1a. família,20,53
2017,PERNAMBUCO,Cédulas - 1a. família,50,579
2017,PERNAMBUCO,Cédulas - 2a. família,50,648
2017,PERNAMBUCO,Cédulas - 1a. família,100,209
2017,PIAUÍ,Cédulas - 2a. família,2,1
2017,PIAUÍ,Cédulas - 1a. família,5,7
2017,PIAUÍ,Cédulas - 2a. família,5,2
2017,PIAUÍ,Cédulas - 1a. família,10,1
2017,PIAUÍ,Cédulas - 2a. família,10,5
2017,PIAUÍ,Cédulas - 1a. família,20,8
2017,PIAUÍ,Cédulas - 2a. família,20,93
2017,PIAUÍ,Cédulas - 1a. família,50,122
2017,PIAUÍ,Cédulas - 2a. família,50,87
2017,PIAUÍ,Cédulas - 1a. família,100,41
2017,PIAUÍ,Cédulas - 2a. família,100,595
2017,RIO DE JANEIRO,Cédulas - 1a. família,2,96
2017,RIO DE JANEIRO,Cédulas - 2a. família,2,31
2017,RIO DE JANEIRO,Cédulas - 1a. família,5,151
2017,RIO DE JANEIRO,Cédulas - 2a. família,5,288
2017,RIO DE JANEIRO,Cédulas - 1a. família,10,229
2017,RIO DE JANEIRO,Cédulas - 2a. família,10,222
2017,RIO DE JANEIRO,Cédulas - 1a. família,20,249
2017,RIO DE JANEIRO,Cédulas - 2a. família,20,2946
2017,RIO DE JANEIRO,Cédulas - 1a. família,50,8148
2017,RIO DE JANEIRO,Cédulas - 2a. família,50,3023
2017,RIO DE JANEIRO,Cédulas - 1a. família,100,5584
2017,RIO DE JANEIRO,Cédulas - 2a. família,100,5346
2017,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,3
2017,RIO GRANDE DO NORTE,Cédulas - 2a. família,5,1
2017,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,19
2017,RIO GRANDE DO NORTE,Cédulas - 2a. família,10,24
2017,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,9
2017,RIO GRANDE DO NORTE,Cédulas - 2a. família,20,87
2017,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,194
2017,RIO GRANDE DO NORTE,Cédulas - 2a. família,50,127
2017,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,41
2017,RIO GRANDE DO NORTE,Cédulas - 2a. família,100,308
2017,RIO GRANDE DO SUL,Cédulas - 1a. família,2,33
2017,RIO GRANDE DO SUL,Cédulas - 2a. família,2,44
2017,RIO GRANDE DO SUL,Cédulas - 1a. família,5,106
2017,RIO GRANDE DO SUL,Cédulas - 2a. família,5,182
2017,RIO GRANDE DO SUL,Cédulas - 1a. família,10,397
2017,RIO GRANDE DO SUL,Cédulas - 2a. família,10,165
2017,RIO GRANDE DO SUL,Cédulas - 1a. família,20,265
2017,RIO GRANDE DO SUL,Cédulas - 2a. família,20,958
2017,RIO GRANDE DO SUL,Cédulas - 1a. família,50,1007
2017,RIO GRANDE DO SUL,Cédulas - 2a. família,50,592
2017,RIO GRANDE DO SUL,Cédulas - 1a. família,100,1177
2017,RIO GRANDE DO SUL,Cédulas - 2a. família,100,9329
2017,RONDÔNIA,Cédulas - 1a. família,5,2
2017,RONDÔNIA,Cédulas - 2a. família,5,4
2017,RONDÔNIA,Cédulas - 1a. família,10,9
2017,RONDÔNIA,Cédulas - 1a. família,20,6
2017,RONDÔNIA,Cédulas - 2a. família,20,85
2017,RONDÔNIA,Cédulas - 1a. família,50,77
2017,RONDÔNIA,Cédulas - 2a. família,50,89
2017,RONDÔNIA,Cédulas - 1a. família,100,43
2017,RONDÔNIA,Cédulas - 2a. família,100,611
2017,RORAIMA,Cédulas - 2a. família,2,1
2017,RORAIMA,Cédulas - 1a. família,10,1
2017,RORAIMA,Cédulas - 2a. família,20,7
2017,RORAIMA,Cédulas - 1a. família,50,47
2017,RORAIMA,Cédulas - 2a. família,50,17
2017,RORAIMA,Cédulas - 1a. família,100,12
2017,RORAIMA,Cédulas - 2a. família,100,41
2017,SANTA CATARINA,Cédulas - 1a. família,2,5
2017,SANTA CATARINA,Cédulas - 2a. família,2,6
2017,SANTA CATARINA,Cédulas - 1a. família,5,40
2017,SANTA CATARINA,Cédulas - 2a. família,5,53
2017,SANTA CATARINA,Cédulas - 1a. família,10,74
